<DATE/TIME>;<UTS>;<HIGH>;<LOW>
2016-02-10 14:00:00;1455112800;383.80000004;364.1000001
2016-02-10 16:00:00;1455120000;384.80999993;373.10000147
2016-02-10 18:00:00;1455127200;385.0;380.99999994
2016-02-10 20:00:00;1455134400;383.0;378.03000033
2016-02-10 22:00:00;1455141600;384.40999998;376.00000666
2016-02-11 00:00:00;1455148800;383.99999999;380.14500005
2016-02-11 02:00:00;1455156000;383.0;376.00010001
2016-02-11 04:00:00;1455163200;383.0;379.16000833
2016-02-11 06:00:00;1455170400;379.91;379.17
2016-02-11 08:00:00;1455177600;381.99999998;381.99999998
2016-02-11 10:00:00;1455184800;381.8999999;379.0
2016-02-11 12:00:00;1455192000;381.9;375.00000001
2016-02-11 14:00:00;1455199200;381.79999948;375.0
2016-02-11 16:00:00;1455206400;381.45;375.0
2016-02-11 18:00:00;1455213600;379.8;373.00000022
2016-02-11 20:00:00;1455220800;380.15999982;371.00000001
2016-02-11 22:00:00;1455228000;388.254;374.95000001
2016-02-12 00:00:00;1455235200;381.72999905;374.41
2016-02-12 02:00:00;1455242400;381.23;375.4
2016-02-12 04:00:00;1455249600;383.71;374.41
2016-02-12 06:00:00;1455256800;384.03000001;377.0
2016-02-12 08:00:00;1455264000;383.56999996;320.0
2016-02-12 10:00:00;1455271200;370.31234577;325.4797245
2016-02-12 12:00:00;1455278400;370.31234577;332.00000001
2016-02-12 14:00:00;1455285600;383.86999999;346.50000039
2016-02-12 16:00:00;1455292800;378.0000001;370.31234949
2016-02-12 18:00:00;1455300000;384.0;374.00000398
2016-02-12 20:00:00;1455307200;415.01869658;378.10000011
2016-02-12 22:00:00;1455314400;397.12000387;385.0
2016-02-13 00:00:00;1455321600;390.0;383.01
2016-02-13 02:00:00;1455328800;388.00080009;383.01
2016-02-13 04:00:00;1455336000;397.99999998;387.4500001
2016-02-13 06:00:00;1455343200;397.12000003;385.41
2016-02-13 08:00:00;1455350400;392.25;380.31184478
2016-02-13 10:00:00;1455357600;390.0;385.13000388
2016-02-13 12:00:00;1455364800;389.89999967;385.14
2016-02-13 14:00:00;1455372000;390.0;380.31135223
2016-02-13 16:00:00;1455379200;391.99999936;384.02200668
2016-02-13 18:00:00;1455386400;392.19999999;387.84319999
2016-02-13 20:00:00;1455393600;393.05549998;386.80000032
2016-02-13 22:00:00;1455400800;393.99999998;386.88888895
2016-02-14 00:00:00;1455408000;398.99999999;391.98999996
2016-02-14 02:00:00;1455415200;399.8400084;392.55000001
2016-02-14 04:00:00;1455422400;400.99999999;390.01050005
2016-02-14 06:00:00;1455429600;400.0;393.31000004
2016-02-14 08:00:00;1455436800;400.99999989;394.25
2016-02-14 10:00:00;1455444000;400.99;396.00000001
2016-02-14 12:00:00;1455451200;398.49999966;396.20000053
2016-02-14 14:00:00;1455458400;400.99;397.99999994
2016-02-14 16:00:00;1455465600;401.0;397.4300015
2016-02-14 18:00:00;1455472800;406.00000681;398.2200002
2016-02-14 20:00:00;1455480000;401.00000126;396.09
2016-02-14 22:00:00;1455487200;404.88887998;397.50010001
2016-02-15 00:00:00;1455494400;408.7;398.00001134
2016-02-15 02:00:00;1455501600;406.88415724;401.53
2016-02-15 04:00:00;1455508800;406.88415727;400.0
2016-02-15 06:00:00;1455516000;407.35;401.19
2016-02-15 08:00:00;1455523200;407.77777777;402.0
2016-02-15 10:00:00;1455530400;407.63998;399.631
2016-02-15 12:00:00;1455537600;403.99999982;398.00000002
2016-02-15 14:00:00;1455544800;407.99673602;400.5
2016-02-15 16:00:00;1455552000;406.99999999;398.90000002
2016-02-15 18:00:00;1455559200;406.999;402.11111
2016-02-15 20:00:00;1455566400;405.99999999;398.8801
2016-02-15 22:00:00;1455573600;405.99999996;397.59
2016-02-16 00:00:00;1455580800;403.8416231;399.00000352
2016-02-16 02:00:00;1455588000;403.8416231;400.0000003
2016-02-16 04:00:00;1455595200;409.05000004;400.10000175
2016-02-16 06:00:00;1455602400;409.04999972;401.00000001
2016-02-16 08:00:00;1455609600;409.0;404.00000001
2016-02-16 10:00:00;1455616800;409.04989999;401.75000009
2016-02-16 12:00:00;1455624000;408.49;403.50000001
2016-02-16 14:00:00;1455631200;409.799;404.21000407
2016-02-16 16:00:00;1455638400;412.62096863;405.95005417
2016-02-16 18:00:00;1455645600;412.79999999;406.00000061
2016-02-16 20:00:00;1455652800;410.2;405.87
2016-02-16 22:00:00;1455660000;412.383;405.20700397
2016-02-17 00:00:00;1455667200;411.88;400.25000062
2016-02-17 02:00:00;1455674400;408.00505926;399.55
2016-02-17 04:00:00;1455681600;408.00000002;403.5001
2016-02-17 06:00:00;1455688800;414.0;404.77
2016-02-17 08:00:00;1455696000;413.65;408.97899942
2016-02-17 10:00:00;1455703200;413.65;409.40000027
2016-02-17 12:00:00;1455710400;414.0;410.05000311
2016-02-17 14:00:00;1455717600;419.29999999;414.0
2016-02-17 16:00:00;1455724800;417.14;408.0
2016-02-17 18:00:00;1455732000;423.99989998;411.0000125
2016-02-17 20:00:00;1455739200;426.0;417.00000093
2016-02-17 22:00:00;1455746400;421.49999975;411.10101001
2016-02-18 00:00:00;1455753600;424.76999998;411.0
2016-02-18 02:00:00;1455760800;421.46;411.00100004
2016-02-18 04:00:00;1455768000;420.99;412.03000044
2016-02-18 06:00:00;1455775200;421.72;415.00000019
2016-02-18 08:00:00;1455782400;423.51683523;417.00000969
2016-02-18 10:00:00;1455789600;423.51683523;416.0
2016-02-18 12:00:00;1455796800;424.49;411.50000001
2016-02-18 14:00:00;1455804000;422.0;417.555555
2016-02-18 16:00:00;1455811200;419.0;412.00000001
2016-02-18 18:00:00;1455818400;424.49;418.0000005
2016-02-18 20:00:00;1455825600;424.45454545;418.09999499
2016-02-18 22:00:00;1455832800;421.40799977;418.10000083
2016-02-19 00:00:00;1455840000;421.40799977;418.50001413
2016-02-19 02:00:00;1455847200;424.79989989;418.0000005
2016-02-19 04:00:00;1455854400;424.8;418.89499473
2016-02-19 06:00:00;1455861600;423.56991358;413.00000001
2016-02-19 08:00:00;1455868800;419.99999802;414.00101876
2016-02-19 10:00:00;1455876000;419.08100458;416.99999935
2016-02-19 12:00:00;1455883200;422.0;416.00100856
2016-02-19 14:00:00;1455890400;421.99999999;416.7300006
2016-02-19 16:00:00;1455897600;420.0;416.00100934
2016-02-19 18:00:00;1455904800;420.0;416.001
2016-02-19 20:00:00;1455912000;420.0;416.00102242
2016-02-19 22:00:00;1455919200;420.0;416.00100053
2016-02-20 00:00:00;1455926400;419.99999513;416.001
2016-02-20 02:00:00;1455933600;419.99999553;417.00000461
2016-02-20 04:00:00;1455940800;419.99999515;416.001
2016-02-20 06:00:00;1455948000;422.18;417.0
2016-02-20 08:00:00;1455955200;427.5;418.31
2016-02-20 10:00:00;1455962400;432.8;423.00000132
2016-02-20 12:00:00;1455969600;432.5;426.00100004
2016-02-20 14:00:00;1455976800;430.77566416;426.50004909
2016-02-20 16:00:00;1455984000;435.81499988;426.50007019
2016-02-20 18:00:00;1455991200;439.0;428.48000022
2016-02-20 20:00:00;1455998400;440.0;431.00000001
2016-02-20 22:00:00;1456005600;440.0;431.00800615
2016-02-21 00:00:00;1456012800;439.99999999;436.51001117
2016-02-21 02:00:00;1456020000;438.69999999;433.00000001
2016-02-21 04:00:00;1456027200;436.5000121;433.34934444
2016-02-21 06:00:00;1456034400;443.19000202;433.34934444
2016-02-21 08:00:00;1456041600;443.49999999;437.71000002
2016-02-21 10:00:00;1456048800;445.0;441.1000205
2016-02-21 12:00:00;1456056000;444.99999999;429.09999999
2016-02-21 14:00:00;1456063200;435.99999988;420.48999982
2016-02-21 16:00:00;1456070400;438.09999999;432.0100001
2016-02-21 18:00:00;1456077600;438.09999999;433.80001
2016-02-21 20:00:00;1456084800;441.68;435.90950542
2016-02-21 22:00:00;1456092000;441.50000959;436.00000075
2016-02-22 00:00:00;1456099200;441.00000442;436.68002306
2016-02-22 02:00:00;1456106400;439.99999877;432.0100001
2016-02-22 04:00:00;1456113600;440.29050001;430.12000001
2016-02-22 06:00:00;1456120800;437.0099981;431.00000059
2016-02-22 08:00:00;1456128000;435.0;431.00000569
2016-02-22 10:00:00;1456135200;435.0;429.17
2016-02-22 12:00:00;1456142400;438.99999988;434.99999998
2016-02-22 14:00:00;1456149600;439.0;432.83000002
2016-02-22 16:00:00;1456156800;439.0;435.00000875
2016-02-22 18:00:00;1456164000;437.98999713;437.98999713
2016-02-22 20:00:00;1456171200;439.9;432.82499998
2016-02-22 22:00:00;1456178400;441.0;432.57
2016-02-23 00:00:00;1456185600;440.00000001;432.0
2016-02-23 02:00:00;1456192800;439.99999865;433.10000248
2016-02-23 04:00:00;1456200000;439.9999985;434.0
2016-02-23 06:00:00;1456207200;439.99999849;433.10000296
2016-02-23 08:00:00;1456214400;436.83000667;418.49
2016-02-23 10:00:00;1456221600;428.0;422.01000425
2016-02-23 12:00:00;1456228800;427.98999999;422.93000114
2016-02-23 14:00:00;1456236000;427.67999892;417.45934115
2016-02-23 16:00:00;1456243200;422.98076903;414.42
2016-02-23 18:00:00;1456250400;420.99999999;413.42
2016-02-23 20:00:00;1456257600;420.99999999;415.29000003
2016-02-23 22:00:00;1456264800;418.0;416.10000178
2016-02-24 00:00:00;1456272000;423.84999967;416.10000178
2016-02-24 02:00:00;1456279200;425.09999896;418.65
2016-02-24 04:00:00;1456286400;425.09999616;412.9
2016-02-24 06:00:00;1456293600;415.8699999;411.00000001
2016-02-24 08:00:00;1456300800;420.0;411.41
2016-02-24 10:00:00;1456308000;417.77999599;412.51
2016-02-24 12:00:00;1456315200;422.70000008;412.7
2016-02-24 14:00:00;1456322400;422.34799884;405.99500043
2016-02-24 16:00:00;1456329600;422.20999999;411.02000008
2016-02-24 18:00:00;1456336800;420.77;410.00002
2016-02-24 20:00:00;1456344000;421.65999985;410.00002001
2016-02-24 22:00:00;1456351200;419.99999999;409.45245
2016-02-25 00:00:00;1456358400;420.0;393.1
2016-02-25 02:00:00;1456365600;418.62;384.02000001
2016-02-25 04:00:00;1456372800;413.33999948;396.00000001
2016-02-25 06:00:00;1456380000;407.00000003;400.0
2016-02-25 08:00:00;1456387200;415.0;402.00000403
2016-02-25 10:00:00;1456394400;415.49;397.98098999
2016-02-25 12:00:00;1456401600;413.5;397.05999993
2016-02-25 14:00:00;1456408800;408.9707701;398.2
2016-02-25 16:00:00;1456416000;420.08998996;407.0000001
2016-02-25 18:00:00;1456423200;421.79;418.0
2016-02-25 20:00:00;1456430400;425.70181751;416.88404999
2016-02-25 22:00:00;1456437600;422.999999;419.811
2016-02-26 00:00:00;1456444800;425.7;411.88900001
2016-02-26 02:00:00;1456452000;424.0;414.33000001
2016-02-26 04:00:00;1456459200;425.69999896;418.77990912
2016-02-26 06:00:00;1456466400;425.68;419.00000034
2016-02-26 08:00:00;1456473600;425.59999999;420.00001942
2016-02-26 10:00:00;1456480800;425.7;423.0
2016-02-26 12:00:00;1456488000;429.3998;422.60250668
2016-02-26 14:00:00;1456495200;430.00000075;423.801
2016-02-26 16:00:00;1456502400;429.71899909;423.15000001
2016-02-26 18:00:00;1456509600;426.0;423.16000001
2016-02-26 20:00:00;1456516800;429.99999976;421.001
2016-02-26 22:00:00;1456524000;432.48000001;424.00005143
2016-02-27 00:00:00;1456531200;434.96999;426.05
2016-02-27 02:00:00;1456538400;434.99999;432.69790082
2016-02-27 04:00:00;1456545600;434.99999;430.99999
2016-02-27 06:00:00;1456552800;434.09999999;426.88
2016-02-27 08:00:00;1456560000;433.49155703;428.99999992
2016-02-27 10:00:00;1456567200;432.99999999;429.00000006
2016-02-27 12:00:00;1456574400;429.99999999;421.00100001
2016-02-27 14:00:00;1456581600;431.24550359;423.14
2016-02-27 16:00:00;1456588800;430.0;422.5
2016-02-27 18:00:00;1456596000;430.0;425.00000112
2016-02-27 20:00:00;1456603200;429.39132207;428.79
2016-02-27 22:00:00;1456610400;431.24550358;425.11
2016-02-28 00:00:00;1456617600;430.0;425.00001854
2016-02-28 02:00:00;1456624800;427.52000002;425.0
2016-02-28 04:00:00;1456632000;424.93500344;420.17000003
2016-02-28 06:00:00;1456639200;424.9350032;420.00100011
2016-02-28 08:00:00;1456646400;424.93500325;420.10000842
2016-02-28 10:00:00;1456653600;424.93500349;380.99999
2016-02-28 12:00:00;1456660800;432.00101;419.72000394
2016-02-28 14:00:00;1456668000;439.44;426.00000001
2016-02-28 16:00:00;1456675200;434.0;429.33000865
2016-02-28 18:00:00;1456682400;435.0;429.4088332
2016-02-28 20:00:00;1456689600;433.0;430.10000008
2016-02-28 22:00:00;1456696800;432.85002244;426.99000031
2016-02-29 00:00:00;1456704000;435.0;431.55004679
2016-02-29 02:00:00;1456711200;437.5;432.20000019
2016-02-29 04:00:00;1456718400;437.35500011;434.00005939
2016-02-29 06:00:00;1456725600;438.17999991;434.50001389
2016-02-29 08:00:00;1456732800;439.89999961;435.00000001
2016-02-29 10:00:00;1456740000;441.29999;438.30464886
2016-02-29 12:00:00;1456747200;441.19999869;437.8
2016-02-29 14:00:00;1456754400;441.30464888;438.00000001
2016-02-29 16:00:00;1456761600;439.00001325;438.00000002
2016-02-29 18:00:00;1456768800;441.0;437.7
2016-02-29 20:00:00;1456776000;440.99999999;437.6009
2016-02-29 22:00:00;1456783200;440.2999999;436.1
2016-03-01 00:00:00;1456790400;440.74099995;436.00000023
2016-03-01 02:00:00;1456797600;439.0;435.53693332
2016-03-01 04:00:00;1456804800;438.999;434.01000004
2016-03-01 06:00:00;1456812000;438.99918481;428.19999991
2016-03-01 08:00:00;1456819200;437.42598338;428.28
2016-03-01 10:00:00;1456826400;434.15999999;429.26
2016-03-01 12:00:00;1456833600;436.19999984;432.0
2016-03-01 14:00:00;1456840800;436.19999982;431.12000011
2016-03-01 16:00:00;1456848000;436.656;424.73000001
2016-03-01 18:00:00;1456855200;436.65499999;426.57
2016-03-01 20:00:00;1456862400;442.89999999;427.05
2016-03-01 22:00:00;1456869600;437.41774626;430.405
2016-03-02 00:00:00;1456876800;438.9999999;431.00000001
2016-03-02 02:00:00;1456884000;435.9247065;431.00000001
2016-03-02 04:00:00;1456891200;438.39999814;431.28001684
2016-03-02 06:00:00;1456898400;436.28428271;431.5
2016-03-02 08:00:00;1456905600;436.10399999;431.5
2016-03-02 10:00:00;1456912800;436.28428194;431.28001684
2016-03-02 12:00:00;1456920000;436.99999999;429.0
2016-03-02 14:00:00;1456927200;434.99599998;430.10100001
2016-03-02 16:00:00;1456934400;437.99999999;430.53311733
2016-03-02 18:00:00;1456941600;434.99998607;427.85000432
2016-03-02 20:00:00;1456948800;433.18;426.40000001
2016-03-02 22:00:00;1456956000;433.18;422.13646503
2016-03-03 00:00:00;1456963200;423.50910522;420.0
2016-03-03 02:00:00;1456970400;429.97999951;420.0
2016-03-03 04:00:00;1456977600;420.84042003;418.721
2016-03-03 06:00:00;1456984800;433.89;418.721
2016-03-03 08:00:00;1456992000;428.28046;419.42901879
2016-03-03 10:00:00;1456999200;426.935;420.88046424
2016-03-03 12:00:00;1457006400;427.98;422.00000001
2016-03-03 14:00:00;1457013600;428.978;419.20533163
2016-03-03 16:00:00;1457020800;426.89;418.721
2016-03-03 18:00:00;1457028000;422.98;411.0
2016-03-03 20:00:00;1457035200;422.69662501;408.08999991
2016-03-03 22:00:00;1457042400;422.5;415.30000001
2016-03-04 00:00:00;1457049600;437.4944444;415.79
2016-03-04 02:00:00;1457056800;437.4944444;421.34142473
2016-03-04 04:00:00;1457064000;427.60717981;419.88
2016-03-04 06:00:00;1457071200;425.75133882;420.0
2016-03-04 08:00:00;1457078400;426.50866972;420.0
2016-03-04 10:00:00;1457085600;423.26999983;415.50001
2016-03-04 12:00:00;1457092800;423.24;415.16606827
2016-03-04 14:00:00;1457100000;420.32;415.00100001
2016-03-04 16:00:00;1457107200;420.8999997;410.01210001
2016-03-04 18:00:00;1457114400;422.49999999;410.848
2016-03-04 20:00:00;1457121600;416.97999996;404.96499971
2016-03-04 22:00:00;1457128800;412.21;393.33
2016-03-05 00:00:00;1457136000;410.0;390.0
2016-03-05 02:00:00;1457143200;405.0;392.38359177
2016-03-05 04:00:00;1457150400;406.99999498;393.82639815
2016-03-05 06:00:00;1457157600;406.99999499;390.13
2016-03-05 08:00:00;1457164800;403.91000405;388.98620685
2016-03-05 10:00:00;1457172000;403.36;388.88
2016-03-05 12:00:00;1457179200;403.88;388.88
2016-03-05 14:00:00;1457186400;400.18940741;388.88000002
2016-03-05 16:00:00;1457193600;398.22;378.88
2016-03-05 18:00:00;1457200800;402.78999989;388.72621124
2016-03-05 20:00:00;1457208000;405.7899999;380.0
2016-03-05 22:00:00;1457215200;394.2074562;378.99
2016-03-06 00:00:00;1457222400;401.87;378.99
2016-03-06 02:00:00;1457229600;402.0;382.85
2016-03-06 04:00:00;1457236800;410.0;398.87
2016-03-06 06:00:00;1457244000;410.0;395.49
2016-03-06 08:00:00;1457251200;403.5;397.0
2016-03-06 10:00:00;1457258400;408.67437097;402.0
2016-03-06 12:00:00;1457265600;409.93999999;406.11
2016-03-06 14:00:00;1457272800;433.0;403.12
2016-03-06 16:00:00;1457280000;413.98;407.09057934
2016-03-06 18:00:00;1457287200;414.0;406.02500001
2016-03-06 20:00:00;1457294400;413.59999993;404.47
2016-03-06 22:00:00;1457301600;414.0;405.52512
2016-03-07 00:00:00;1457308800;413.97998982;405.0
2016-03-07 02:00:00;1457316000;413.09999997;405.0
2016-03-07 04:00:00;1457323200;410.641;401.7
2016-03-07 06:00:00;1457330400;410.0;401.7
2016-03-07 08:00:00;1457337600;409.9;403.73333002
2016-03-07 10:00:00;1457344800;412.1;404.50000405
2016-03-07 12:00:00;1457352000;413.9;406.15000001
2016-03-07 14:00:00;1457359200;413.89999999;407.00000001
2016-03-07 16:00:00;1457366400;413.79999999;408.5
2016-03-07 18:00:00;1457373600;420.02688172;409.2
2016-03-07 20:00:00;1457380800;417.39999998;410.37000001
2016-03-07 22:00:00;1457388000;414.82841401;409.2
2016-03-08 00:00:00;1457395200;415.60594081;409.2
2016-03-08 02:00:00;1457402400;415.163;408.1
2016-03-08 04:00:00;1457409600;415.0;410.00000001
2016-03-08 06:00:00;1457416800;415.49999998;411.0
2016-03-08 08:00:00;1457424000;412.49999999;407.00000229
2016-03-08 10:00:00;1457431200;412.05;403.65000005
2016-03-08 12:00:00;1457438400;409.44999999;402.83042801
2016-03-08 14:00:00;1457445600;410.12;404.0
2016-03-08 16:00:00;1457452800;410.99999999;405.60000002
2016-03-08 18:00:00;1457460000;411.25;406.3
2016-03-08 20:00:00;1457467200;414.59369815;407.57
2016-03-08 22:00:00;1457474400;414.35;410.4
2016-03-09 00:00:00;1457481600;413.999999;410.4
2016-03-09 02:00:00;1457488800;414.0;410.4
2016-03-09 04:00:00;1457496000;413.89;405.00000001
2016-03-09 06:00:00;1457503200;413.88999998;406.51000001
2016-03-09 08:00:00;1457510400;415.0;408.99000001
2016-03-09 10:00:00;1457517600;414.7;411.0
2016-03-09 12:00:00;1457524800;414.68;411.2
2016-03-09 14:00:00;1457532000;413.80000002;411.8
2016-03-09 16:00:00;1457539200;414.5;409.346
2016-03-09 18:00:00;1457546400;414.1;409.346
2016-03-09 20:00:00;1457553600;414.1;406.25
2016-03-09 22:00:00;1457560800;411.3;401.00000003
2016-03-10 00:00:00;1457568000;410.00999999;402.25185002
2016-03-10 02:00:00;1457575200;410.0;406.0
2016-03-10 04:00:00;1457582400;412.0;406.0
2016-03-10 06:00:00;1457589600;412.55913882;406.40600003
2016-03-10 08:00:00;1457596800;414.9;409.30000001
2016-03-10 10:00:00;1457604000;411.94266043;408.8
2016-03-10 12:00:00;1457611200;416.15705756;409.2088041
2016-03-10 14:00:00;1457618400;419.9;412.00000001
2016-03-10 16:00:00;1457625600;414.7143;413.84958615
2016-03-10 18:00:00;1457632800;417.3999999;412.93921427
2016-03-10 20:00:00;1457640000;419.0;413.35215348
2016-03-10 22:00:00;1457647200;417.01785478;412.21774233
2016-03-11 00:00:00;1457654400;418.49;413.98
2016-03-11 02:00:00;1457661600;419.969;413.9800001
2016-03-11 04:00:00;1457668800;420.54763763;415.20000001
2016-03-11 06:00:00;1457676000;421.13;416.8
2016-03-11 08:00:00;1457683200;421.11999899;417.75
2016-03-11 10:00:00;1457690400;421.0;418.001001
2016-03-11 12:00:00;1457697600;421.0;418.16
2016-03-11 14:00:00;1457704800;424.0;418.03
2016-03-11 16:00:00;1457712000;424.44475104;418.0
2016-03-11 18:00:00;1457719200;422.67;418.01
2016-03-11 20:00:00;1457726400;423.0;418.48000001
2016-03-11 22:00:00;1457733600;421.1;416.0
2016-03-12 00:00:00;1457740800;421.1;417.91750843
2016-03-12 02:00:00;1457748000;422.06999999;409.73999999
2016-03-12 04:00:00;1457755200;416.50999999;410.00000001
2016-03-12 06:00:00;1457762400;417.99999998;407.5
2016-03-12 08:00:00;1457769600;416.63000001;409.02
2016-03-12 10:00:00;1457776800;417.98897998;413.6
2016-03-12 12:00:00;1457784000;416.208;412.7
2016-03-12 14:00:00;1457791200;417.98897997;411.0000001
2016-03-12 16:00:00;1457798400;412.7;409.1
2016-03-12 18:00:00;1457805600;412.67999991;407.1099414
2016-03-12 20:00:00;1457812800;411.76999999;406.57296965
